t,X,Y
0.016804265565875474,1111,1164
0.03360853113175095,1147,1149
0.050412796697626425,1160,1145
0.0672170622635019,1169,1138
0.08402132782937737,1178,1133
0.10082559339525285,1188,1129
0.11762985896112832,1196,1125
0.1344341245270038,1207,1119
0.15123839009287926,1235,1096
0.16804265565875473,1239,1090
0.1848469212246302,1240,1090
0.2016511867905057,1239,1091
0.21845545235638117,1241,1092
0.23525971792225664,1240,1095
0.2520639834881321,1237,1096
0.2688682490540076,1236,1097
0.2856725146198831,1229,1102
0.3024767801857585,1223,1104
0.319281045751634,1221,1105
0.33608531131750946,1216,1111
0.35288957688338496,1211,1111
0.3696938424492604,1201,1120
0.3864981080151359,1195,1120
0.4033023735810114,1188,1128
0.42010663914688684,1178,1132
0.43691090471276234,1169,1137
0.4537151702786378,1167,1144
0.4705194358445133,1152,1144
0.4873237014103887,1143,1153
0.5041279669762642,1136,1158
0.5209322325421397,1116,1161
0.5377364981080152,1105,1167
0.5545407636738906,1096,1169
0.5713450292397662,1080,1174
0.5881492948056416,1066,1175
0.604953560371517,1052,1183
0.6217578259373925,1038,1187
0.638562091503268,1024,1189
0.6553663570691435,1009,1190
0.6721706226350189,1003,1192
0.6889748882008945,981,1192
0.7057791537667699,967,1194
0.7225834193326454,952,1193
0.7393876848985208,938,1192
0.7561919504643964,924,1193
0.7729962160302718,910,1192
0.7898004815961472,895,1191
0.8066047471620228,889,1191
0.8234090127278982,872,1190
0.8402132782937737,856,1186
0.8570175438596491,846,1184
0.8738218094255247,831,1179
0.8906260749914001,821,1175
0.9074303405572756,808,1174
0.924234606123151,807,1171
0.9410388716890266,790,1168
0.957843137254902,781,1164
0.9746474028207774,774,1160
0.991451668386653,763,1158
1.0082559339525283,758,1153
1.0250601995184039,750,1151
1.0418644650842794,744,1148
1.0586687306501548,738,1145
1.0754729962160303,731,1143
1.0922772617819059,728,1140
1.1090815273477812,727,1141
1.1258857929136568,724,1138
1.1426900584795323,717,1135
1.1594943240454076,715,1132
1.1762985896112832,715,1130
1.1931028551771585,712,1132
1.209907120743034,712,1130
1.2267113863089096,711,1130
1.243515651874785,713,1130
1.2603199174406605,713,1129
1.277124183006536,713,1129
1.2939284485724114,717,1133
1.310732714138287,720,1136
1.3275369797041625,726,1136
1.3443412452700378,728,1139
1.3611455108359134,733,1144
1.377949776401789,737,1146
1.3947540419676643,742,1150
1.4115583075335398,746,1151
1.4283625730994152,754,1151
1.4451668386652907,760,1153
1.4619711042311663,767,1159
1.4787753697970416,770,1158
1.4955796353629172,780,1164
1.5123839009287927,792,1169
1.529188166494668,801,1170
1.5459924320605436,807,1175
1.5627966976264192,820,1177
1.5796009631922945,827,1179
1.59640522875817,840,1183
1.6132094943240456,847,1185
1.630013759889921,856,1184
1.6468180254557965,869,1188
1.6636222910216718,881,1188
1.6804265565875474,893,1188
1.697230822153423,895,1191
1.7140350877192982,914,1192
1.7308393532851738,926,1192
1.7476436188510494,939,1193
1.7644478844169247,944,1193
1.7812521499828002,960,1192
1.7980564155486758,969,1192
1.8148606811145511,981,1192
1.8316649466804267,984,1192
1.848469212246302,1001,1188
1.8652734778121776,1012,1188
1.8820777433780531,1024,1188
1.8988820089439284,1031,1184
1.915686274509804,1038,1184
