t,X,Y,x,y
4.256645817044566,1085,1172,138,452
4.273338545738858,1081,1172,134,452
4.290031274433151,1081,1172,134,452
4.306724003127443,1080,1175,133,455
4.323416731821736,1077,1176,130,456
4.340109460516028,1076,1176,129,456
4.35680218921032,1072,1177,125,457
4.373494917904613,1069,1177,122,457
4.390187646598905,1065,1177,118,457
4.4068803752931975,1060,1177,113,457
4.42357310398749,1056,1179,109,459
4.440265832681782,1052,1181,105,461
4.456958561376075,1047,1182,100,462
4.473651290070367,1040,1184,93,464
4.4903440187646595,1040,1184,93,464
4.507036747458952,1032,1184,85,464
4.523729476153244,1026,1188,79,468
4.540422204847537,1024,1188,77,468
4.557114933541829,1016,1188,69,468
4.5738076622361215,1009,1188,62,468
4.590500390930415,1002,1191,55,471
4.607193119624707,998,1191,51,471
4.6238858483189995,990,1192,43,472
4.640578577013292,984,1193,37,473
4.657271305707584,978,1192,31,472
4.673964034401877,976,1192,29,472
4.690656763096169,962,1192,15,472
4.7073494917904615,960,1192,13,472
4.724042220484754,951,1193,4,473
4.740734949179046,945,1192,-2,472
4.757427677873339,940,1191,-7,471
4.774120406567631,933,1193,-14,473
4.790813135261923,928,1193,-19,473
4.807505863956216,923,1193,-24,473
4.824198592650508,915,1192,-32,472
4.840891321344801,910,1192,-37,472
4.857584050039093,903,1192,-44,472
4.874276778733385,899,1190,-48,470
4.890969507427678,892,1192,-55,472
4.90766223612197,885,1188,-62,468
4.924354964816263,886,1190,-61,470
4.941047693510555,879,1188,-68,468
4.957740422204847,874,1188,-73,468
4.97443315089914,872,1188,-75,468
4.991125879593432,866,1188,-81,468
5.0078186082877245,860,1185,-87,465
5.024511336982017,858,1185,-89,465
5.041204065676309,854,1184,-93,464
5.057896794370602,853,1184,-94,464
5.074589523064894,850,1184,-97,464
5.0912822517591865,847,1183,-100,463
5.107974980453479,845,1183,-102,463
5.124667709147771,843,1183,-104,463
5.141360437842064,841,1183,-106,463
5.158053166536356,840,1183,-107,463
5.174745895230648,841,1182,-106,462
5.191438623924942,840,1181,-107,461
5.208131352619234,840,1181,-107,461
5.2248240813135265,840,1181,-107,461
5.241516810007819,840,1181,-107,461
5.258209538702111,840,1181,-107,461
5.274902267396404,840,1181,-107,461
5.291594996090696,839,1183,-108,463
5.3082877247849884,841,1183,-106,463
5.324980453479281,843,1182,-104,462
5.341673182173573,843,1181,-104,461
5.358365910867866,847,1184,-100,464
5.375058639562158,852,1184,-95,464
5.39175136825645,853,1186,-94,466
5.408444096950743,854,1186,-93,466
5.425136825645035,856,1184,-91,464
5.441829554339328,864,1184,-83,464
5.45852228303362,865,1185,-82,465
5.475215011727912,871,1188,-76,468
5.491907740422205,873,1188,-74,468
5.508600469116497,876,1188,-71,468
5.5252931978107895,879,1188,-68,468
5.541985926505082,885,1188,-62,468
5.558678655199374,888,1188,-59,468
5.575371383893667,893,1188,-54,468
5.592064112587959,899,1192,-48,472
5.6087568412822515,903,1192,-44,472
5.625449569976544,912,1192,-35,472
5.642142298670836,911,1192,-36,472
5.658835027365129,918,1192,-29,472
5.675527756059421,927,1192,-20,472
5.6922204847537134,930,1192,-17,472
5.708913213448006,931,1192,-16,472
5.725605942142298,935,1192,-12,472
5.742298670836591,942,1192,-5,472
5.758991399530883,947,1194,0,474
5.775684128225175,952,1194,5,474
5.792376856919468,959,1193,12,473
5.809069585613761,965,1193,18,473
5.8257623143080535,968,1193,21,473
5.842455043002346,970,1193,23,473
5.859147771696638,975,1193,28,473
5.875840500390931,983,1192,36,472
5.892533229085223,984,1192,37,472
5.909225957779515,990,1192,43,472
5.925918686473808,993,1192,46,472
5.9426114151681,997,1188,50,468
5.959304143862393,1001,1188,54,468
5.975996872556685,1007,1188,60,468
5.992689601250977,1008,1190,61,470
6.00938232994527,1011,1190,64,470
6.026075058639562,1014,1188,67,468
6.042767787333855,1016,1188,69,468
6.059460516028147,1017,1190,70,470
6.076153244722439,1022,1190,75,470
6.092845973416732,1023,1190,76,470
6.109538702111024,1025,1188,78,468
6.1262314308053165,1025,1188,78,468
6.142924159499609,1028,1188,81,468
6.159616888193901,1028,1185,81,465
6.176309616888194,1032,1185,85,465
6.193002345582486,1030,1184,83,464
6.2096950742767785,1032,1185,85,465
6.226387802971071,1031,1184,84,464
6.243080531665363,1031,1184,84,464
6.259773260359656,1031,1184,84,464
6.276465989053948,1030,1184,83,464
6.29315871774824,1031,1183,84,463
6.309851446442533,1032,1184,85,464
6.326544175136825,1031,1184,84,464
6.343236903831118,1025,1187,78,467
6.35992963252541,1027,1186,80,466
6.376622361219702,1025,1187,78,467
6.393315089913995,1021,1188,74,468
6.410007818608287,1017,1189,70,469
6.4267005473025804,1017,1189,70,469
6.443393275996873,1016,1188,69,468
6.460086004691165,1012,1189,65,469
6.476778733385458,1010,1189,63,469
6.49347146207975,1006,1189,59,469
6.510164190774042,1004,1191,57,471
6.526856919468335,1001,1189,54,469
6.543549648162627,995,1192,48,472
6.56024237685692,997,1190,50,470
6.576935105551212,993,1191,46,471
6.593627834245504,985,1192,38,472
6.610320562939797,986,1192,39,472
6.627013291634089,980,1192,33,472
6.6437060203283815,978,1191,31,471
6.660398749022674,974,1191,27,471
6.677091477716966,971,1191,24,471
6.693784206411259,962,1192,15,472
6.710476935105551,958,1192,11,472
6.7271696637998435,955,1191,8,471
6.743862392494136,950,1192,3,472
6.760555121188428,949,1192,2,472
6.777247849882721,943,1191,-4,471
6.793940578577013,938,1192,-9,472
6.8106333072713054,936,1193,-11,473
6.827326035965598,934,1191,-13,471
6.84401876465989,929,1193,-18,473
6.860711493354183,927,1192,-20,472
6.877404222048475,923,1192,-24,472
6.894096950742767,921,1193,-26,473
6.91078967943706,916,1193,-31,473
6.927482408131352,912,1192,-35,472
6.944175136825645,908,1193,-39,473
6.960867865519937,906,1194,-41,474
6.977560594214229,904,1192,-43,472
6.994253322908522,902,1192,-45,472
7.010946051602814,897,1189,-50,469
7.027638780297107,898,1189,-49,469
7.0443315089914,890,1189,-57,469
7.061024237685692,892,1189,-55,469
7.077716966379985,890,1188,-57,468
7.094409695074277,889,1189,-58,469
7.111102423768569,888,1189,-59,469
7.127795152462862,887,1189,-60,469
7.144487881157154,887,1189,-60,469
7.1611806098514466,887,1190,-60,470
7.177873338545739,883,1190,-64,470
7.194566067240031,882,1188,-65,468
7.211258795934324,881,1189,-66,469
7.227951524628616,880,1188,-67,468
7.2446442533229085,880,1188,-67,468
7.261336982017201,880,1188,-67,468
7.278029710711493,879,1189,-68,469
7.294722439405786,880,1189,-67,469
7.311415168100078,881,1188,-66,468
7.328107896794371,884,1189,-63,469
7.344800625488663,887,1192,-60,472
7.361493354182955,884,1189,-63,469
7.378186082877248,885,1190,-62,470
7.39487881157154,890,1188,-57,468
7.411571540265832,887,1189,-60,469
7.428264268960125,888,1192,-59,472
7.444956997654417,892,1188,-55,468
7.46164972634871,897,1191,-50,471
7.478342455043002,897,1192,-50,472
7.495035183737294,899,1192,-48,472
7.511727912431587,903,1191,-44,471
7.528420641125879,903,1190,-44,470
7.545113369820172,909,1193,-38,473
7.561806098514464,913,1192,-34,472
