t,X,Y,x,y
6.692469810890864,1325,993,381.5,281.5
6.709159261790841,1299,1025,355.5,313.5
6.7258487126908175,1270,1055,326.5,343.5
6.742538163590795,1270,1055,326.5,343.5
6.759227614490772,1235,1086,291.5,374.5
6.7759170653907494,1196,1112,252.5,400.5
6.792606516290727,1154,1137,210.5,425.5
6.809295967190704,1153,1137,209.5,425.5
6.825985418090681,1105,1157,161.5,445.5
6.842674868990659,1105,1157,161.5,445.5
6.859364319890636,1061,1170,117.5,458.5
6.876053770790613,1061,1170,117.5,458.5
6.89274322169059,1008,1180,64.5,468.5
6.909432672590567,956,1183,12.5,471.5
6.926122123490544,904,1184,-39.5,472.5
6.942811574390522,904,1184,-39.5,472.5
6.959501025290499,855,1176,-88.5,464.5
6.976190476190476,803,1163,-140.5,451.5
6.992879927090454,803,1162,-140.5,450.5
7.009569377990431,756,1144,-187.5,432.5
7.026258828890408,712,1124,-231.5,412.5
7.042948279790385,712,1124,-231.5,412.5
7.059637730690362,671,1098,-272.5,386.5
7.076327181590339,634,1071,-309.5,359.5
7.0930166324903166,634,1071,-309.5,359.5
7.109706083390294,602,1040,-341.5,328.5
7.126395534290271,576,1008,-367.5,296.5
7.1430849851902485,551,975,-392.5,263.5
7.159774436090226,551,975,-392.5,263.5
7.176463886990203,531,943,-412.5,231.5
7.19315333789018,531,943,-412.5,231.5
7.209842788790157,514,910,-429.5,198.5
7.226532239690134,503,884,-440.5,172.5
7.243221690590112,503,884,-440.5,172.5
7.259911141490089,492,855,-451.5,143.5
7.276600592390066,485,828,-458.5,116.5
7.293290043290043,485,828,-458.5,116.5
7.309979494190021,479,804,-464.5,92.5
7.326668945089998,476,784,-467.5,72.5
7.343358395989975,473,767,-470.5,55.5
7.360047846889952,473,767,-470.5,55.5
7.376737297789929,472,751,-471.5,39.5
7.393426748689906,472,751,-471.5,39.5
7.410116199589884,472,737,-471.5,25.5
7.426805650489861,470,728,-473.5,16.5
7.443495101389838,470,728,-473.5,16.5
7.460184552289816,470,720,-473.5,8.5
7.476874003189793,471,717,-472.5,5.5
7.49356345408977,470,716,-473.5,4.5
7.5102529049897475,472,712,-471.5,0.5
7.526942355889724,471,716,-472.5,4.5
7.543631806789701,471,716,-472.5,4.5
7.5603212576896786,472,720,-471.5,8.5
7.577010708589656,473,728,-470.5,16.5
7.593700159489633,471,739,-472.5,27.5
7.610389610389611,471,739,-472.5,27.5
7.627079061289588,472,751,-471.5,39.5
7.643768512189565,474,769,-469.5,57.5
7.660457963089542,474,769,-469.5,57.5
7.677147413989519,476,790,-467.5,78.5
7.693836864889496,476,790,-467.5,78.5
7.7105263157894735,481,808,-462.5,96.5
7.727215766689451,485,834,-458.5,122.5
7.743905217589428,485,834,-458.5,122.5
7.760594668489405,496,860,-447.5,148.5
7.777284119389383,507,888,-436.5,176.5
7.79397357028936,507,888,-436.5,176.5
7.810663021189337,519,920,-424.5,208.5
7.827352472089315,536,950,-407.5,238.5
7.844041922989291,536,950,-407.5,238.5
7.860731373889268,557,984,-386.5,272.5
7.877420824789246,581,1016,-362.5,304.5
7.894110275689223,609,1048,-334.5,336.5
7.9107997265892,609,1048,-334.5,336.5
7.927489177489178,642,1076,-301.5,364.5
7.944178628389155,678,1105,-265.5,393.5
7.960868079289132,678,1105,-265.5,393.5
7.977557530189109,723,1129,-220.5,417.5
7.994246981089086,768,1151,-175.5,439.5
8.010936431989064,768,1151,-175.5,439.5
8.02762588288904,815,1168,-128.5,456.5
8.044315333789019,815,1168,-128.5,456.5
8.061004784688995,866,1180,-77.5,468.5
8.077694235588972,917,1183,-26.5,471.5
8.09438368648895,969,1183,25.5,471.5
8.111073137388926,1022,1180,78.5,468.5
8.127762588288904,1022,1180,78.5,468.5
8.14445203918888,1072,1167,128.5,455.5
8.161141490088859,1072,1167,128.5,455.5
8.177830940988835,1120,1152,176.5,440.5
8.194520391888814,1166,1129,222.5,417.5
8.21120984278879,1166,1129,222.5,417.5
8.227899293688768,1206,1105,262.5,393.5
8.244588744588745,1206,1105,262.5,393.5
8.261278195488721,1245,1077,301.5,365.5
8.2779676463887,1278,1047,334.5,335.5
8.294657097288676,1278,1047,334.5,335.5
8.311346548188654,1306,1016,362.5,304.5
8.32803599908863,1332,984,388.5,272.5
8.344725449988609,1352,952,408.5,240.5
8.361414900888585,1352,952,408.5,240.5
8.378104351788563,1368,921,424.5,209.5
8.39479380268854,1368,921,424.5,209.5
8.411483253588516,1381,889,437.5,177.5
8.428172704488494,1393,864,449.5,152.5
8.44486215538847,1393,864,449.5,152.5
8.461551606288449,1401,836,457.5,124.5
8.478241057188425,1409,813,465.5,101.5
8.494930508088403,1410,809,466.5,97.5
8.51161995898838,1413,788,469.5,76.5
8.528309409888358,1416,769,472.5,57.5
8.544998860788334,1417,754,473.5,42.5
8.561688311688311,1417,754,473.5,42.5
8.578377762588289,1417,742,473.5,30.5
8.595067213488266,1417,742,473.5,30.5
8.611756664388244,1417,729,473.5,17.5
8.62844611528822,1417,722,473.5,10.5
8.645135566188198,1416,716,472.5,4.5
8.661825017088175,1416,716,472.5,4.5
8.678514467988153,1418,712,474.5,0.5
8.69520391888813,1418,712,474.5,0.5
8.711893369788106,1417,713,473.5,1.5
8.728582820688084,1417,719,473.5,7.5
8.74527227158806,1417,719,473.5,7.5
8.761961722488039,1416,727,472.5,15.5
8.778651173388015,1416,736,472.5,24.5
8.795340624287993,1416,736,472.5,24.5
8.81203007518797,1416,747,472.5,35.5
8.828719526087948,1414,763,470.5,51.5
8.845408976987924,1415,783,471.5,71.5
8.8620984278879,1415,783,471.5,71.5
8.878787878787879,1411,803,467.5,91.5
8.895477329687855,1405,826,461.5,114.5
8.912166780587834,1405,826,461.5,114.5
8.92885623148781,1396,853,452.5,141.5
8.945545682387788,1396,853,452.5,141.5
8.962235133287765,1385,881,441.5,169.5
8.978924584187743,1371,910,427.5,198.5
8.99561403508772,1356,941,412.5,229.5
9.012303485987696,1356,941,412.5,229.5
9.028992936887674,1339,975,395.5,263.5
9.04568238778765,1338,975,394.5,263.5
9.062371838687628,1317,1008,373.5,296.5
9.079061289587605,1288,1038,344.5,326.5
9.095750740487585,1288,1038,344.5,326.5
9.11244019138756,1256,1069,312.5,357.5
9.129129642287538,1217,1097,273.5,385.5
9.145819093187514,1179,1123,235.5,411.5
9.162508544087492,1179,1123,235.5,411.5
9.179197994987469,1135,1144,191.5,432.5
9.195887445887443,1135,1144,191.5,432.5
9.212576896787423,1089,1161,145.5,449.5
9.2292663476874,1040,1176,96.5,464.5
9.245955798587378,1040,1176,96.5,464.5
9.262645249487354,985,1184,41.5,472.5
9.279334700387333,936,1184,-7.5,472.5
9.296024151287307,936,1184,-7.5,472.5
9.312713602187287,882,1180,-61.5,468.5
9.329403053087264,831,1171,-112.5,459.5
9.34609250398724,784,1157,-159.5,445.5
9.362781954887218,784,1157,-159.5,445.5
9.379471405787196,736,1136,-207.5,424.5
9.396160856687173,736,1136,-207.5,424.5
9.41285030758715,693,1111,-250.5,399.5
9.429539758487127,693,1111,-250.5,399.5
9.446229209387104,621,1057,-322.5,345.5
9.462918660287082,621,1057,-322.5,345.5
9.479608111187058,589,1025,-354.5,313.5
9.496297562087037,590,1024,-353.5,312.5
9.512987012987011,566,993,-377.5,281.5
9.52967646388699,542,961,-401.5,249.5
9.546365914786968,542,961,-401.5,249.5
9.563055365686944,524,931,-419.5,219.5
9.579744816586922,509,899,-434.5,187.5
9.5964342674869,509,899,-434.5,187.5
9.613123718386875,498,871,-445.5,159.5
9.629813169286852,489,843,-454.5,131.5
9.646502620186832,482,817,-461.5,105.5
9.663192071086808,482,817,-461.5,105.5
9.679881521986784,477,796,-466.5,84.5
9.696570972886764,473,775,-470.5,63.5
9.71326042378674,473,775,-470.5,63.5
9.729949874686715,473,759,-470.5,47.5
9.746639325586694,473,759,-470.5,47.5
9.763328776486672,472,746,-471.5,34.5
9.780018227386648,471,734,-472.5,22.5
9.796707678286626,471,734,-472.5,22.5
9.813397129186605,471,726,-472.5,14.5
9.83008658008658,471,717,-472.5,5.5
9.846776030986558,472,712,-471.5,0.5
9.863465481886534,472,712,-471.5,0.5
