t,X1,Y1,X2,Y2
1.0196568627450981,1312,928,1159,1288
1.0363725490196078,1332,888,1135,1226
1.0530882352941178,1338,871,1123,1199
1.0698039215686275,1343,847,1108,1160
1.0865196078431372,1351,824,1093,1120
1.103235294117647,1351,807,1080,1088
1.1199509803921568,1353,794,1072,1067
1.1366666666666667,1357,768,1053,1017
1.1533823529411764,1357,753,1041,984
1.1700980392156863,1357,738,1026,953
1.186813725490196,1356,724,1017,920
1.203529411764706,1353,711,1001,886
1.2202450980392157,1354,702,993,857
1.2369607843137256,1352,692,983,826
1.2536764705882353,1351,688,978,813
1.2703921568627452,1352,680,968,769
1.287107843137255,1351,673,961,739
1.3038235294117648,1351,669,960,719
1.3205392156862745,1349,668,958,702
1.3372549019607844,1349,665,956,665
1.3539705882352941,1347,661,954,636
1.3706862745098038,1348,658,957,615
1.3874019607843138,1344,657,960,594
1.4041176470588235,1344,656,964,576
1.4208333333333334,1344,656,964,567
1.437549019607843,1344,657,972,544
1.454264705882353,1346,660,976,528
1.4709803921568627,1346,664,988,505
1.4876960784313726,1346,665,995,490
1.5044117647058823,1348,668,1005,476
1.5211274509803923,1349,672,1015,468
1.537843137254902,1352,673,1019,460
1.5545588235294119,1351,681,1033,449
1.5712745098039216,1352,683,1039,447
1.5879901960784315,1352,692,1055,434
1.6047058823529412,1352,699,1068,432
1.621421568627451,1352,708,1080,429
1.6381372549019608,1352,711,1085,429
1.6548529411764705,1356,728,1103,428
1.6715686274509804,1357,738,1114,429
1.6882843137254901,1356,751,1129,432
1.705,1357,759,1140,433
1.7217156862745098,1356,768,1146,436
1.7384313725490197,1355,787,1167,445
1.7551470588235294,1352,800,1177,450
1.7718627450980393,1352,810,1185,458
1.788578431372549,1345,836,1206,468
1.805294117647059,1344,848,1218,480
1.8220098039215686,1336,869,1229,492
1.8387254901960786,1332,889,1244,506
1.8554411764705883,1326,903,1255,520
1.872156862745098,1313,927,1272,536
1.8888725490196079,1305,944,1286,553
1.9055882352941176,1294,968,1298,574
1.9223039215686275,1281,983,1312,592
1.9390196078431372,1263,1002,1325,615
1.9557352941176471,1247,1019,1338,640
1.9724509803921568,1231,1036,1352,662
1.9891666666666667,1222,1046,1360,676
2.0058823529411764,1193,1071,1377,720
2.022598039215686,1176,1082,1386,748
2.0393137254901963,1158,1092,1398,782
2.056029411764706,1140,1100,1408,816
2.0727450980392157,1130,1105,1414,837
2.0894607843137254,1102,1119,1426,898
2.1061764705882355,1089,1121,1431,935
2.1228921568627452,1072,1127,1435,982
2.139607843137255,1066,1131,1437,1007
2.1563235294117646,1047,1133,1436,1073
2.1730392156862743,1041,1136,1431,1126
2.1897549019607845,1033,1135,1424,1180
2.206470588235294,1031,1136,1415,1224
2.223186274509804,1032,1136,1398,1281
2.2399019607843136,1034,1136,1391,1303
2.2566176470588237,1048,1135,1357,1377
2.2733333333333334,1064,1129,1323,1424
2.290049019607843,1083,1123,1281,1463
2.306764705882353,1105,1118,1233,1487
2.323480392156863,1128,1108,1184,1495
2.3401960784313727,1139,1101,1135,1493
2.3569117647058824,1147,1095,1102,1488
2.373627450980392,1159,1091,1023,1460
2.390343137254902,1160,1089,969,1433
2.407058823529412,1159,1091,926,1408
2.4237745098039216,1149,1096,870,1373
2.4404901960784313,1141,1100,833,1345
2.457205882352941,1127,1107,793,1313
2.473921568627451,1110,1114,753,1279
2.490637254901961,1089,1122,716,1245
2.5073529411764706,1069,1127,687,1214
2.5240686274509803,1042,1134,651,1180
2.5407843137254904,1030,1137,640,1168
2.5575,980,1143,589,1116
2.57421568627451,967,1142,576,1103
2.5909313725490195,922,1143,535,1059
2.6076470588235297,905,1138,526,1048
2.6243627450980394,860,1129,485,1007
2.641078431372549,825,1117,459,982
2.6577941176470588,799,1105,437,958
2.674509803921569,767,1089,405,933
2.6912254901960786,741,1073,384,913
2.7079411764705883,715,1055,358,896
2.724656862745098,695,1035,338,879
2.7413725490196077,673,1012,310,860
2.758088235294118,654,991,290,845
2.7748039215686275,643,976,276,840
2.7915196078431372,620,937,245,817
2.808235294117647,608,908,226,806
2.824950980392157,593,878,209,797
2.841666666666667,584,849,199,790
2.8583823529411765,575,817,184,783
2.875098039215686,576,802,183,780
2.8918137254901963,572,753,181,775
2.908529411764706,574,720,183,772
2.9252450980392157,577,688,191,768
2.9419607843137254,582,661,205,768
2.958676470588235,589,640,217,765
2.9753921568627453,592,626,226,764
2.992107843137255,605,596,251,763
3.0088235294117647,611,579,266,764
3.0255392156862744,624,559,288,764
3.0422549019607845,631,548,304,767
3.058970588235294,633,539,312,767
3.075686274509804,642,528,331,770
3.0924019607843136,651,513,360,775
3.1091176470588238,658,506,379,779
3.1258333333333335,663,496,399,785
3.142549019607843,672,492,421,791
3.159264705882353,674,487,439,800
3.175980392156863,677,481,452,804
3.1926960784313727,684,476,483,817
3.2094117647058824,685,475,503,824
3.226127450980392,687,475,530,834
3.242843137254902,687,475,550,842
3.259558823529412,685,476,570,849
3.2762745098039217,685,477,585,856
3.2929901960784314,680,480,607,866
3.309705882352941,672,488,642,879
3.326421568627451,667,495,664,887
3.343137254901961,659,503,691,894
3.3598529411764706,650,515,715,903
3.3765686274509803,640,527,737,906
3.3932843137254904,638,533,746,908
3.41,623,560,780,916
3.42671568627451,611,580,801,918
3.4434313725490195,601,601,823,924
3.4601470588235297,594,624,841,927
3.4768627450980394,585,651,862,930
3.493578431372549,580,677,877,933
3.510294117647059,575,695,887,935
3.5270098039215685,573,743,913,940
3.5437254901960786,574,779,928,945
3.5604411764705883,576,810,943,949
3.577156862745098,583,847,959,956
3.5938725490196077,595,883,978,965
3.610588235294118,600,899,986,971
3.6273039215686276,625,948,1016,986
3.6440196078431373,646,980,1038,999
3.660735294117647,668,1008,1058,1011
3.677450980392157,693,1034,1088,1028
3.694166666666667,722,1059,1114,1042
3.7108823529411765,734,1069,1126,1050
3.727598039215686,778,1095,1169,1077
3.744313725490196,810,1111,1202,1096
3.761029411764706,838,1121,1231,1113
3.7777450980392158,872,1133,1265,1134
3.7944607843137255,887,1135,1282,1143
3.811176470588235,924,1140,1311,1167
3.8278921568627453,973,1143,1362,1203
3.844607843137255,1012,1142,1393,1228
3.8613235294117647,1045,1137,1421,1250
3.8780392156862744,1085,1122,1447,1280
3.8947549019607846,1111,1117,1460,1292
3.9114705882352943,1167,1086,1479,1321
3.928186274509804,1211,1055,1484,1338
3.9449019607843137,1247,1024,1477,1340
3.961617647058824,1280,985,1457,1332
3.9783333333333335,1294,960,1447,1324
3.995049019607843,1323,907,1409,1294
4.011764705882353,1335,880,1386,1269
4.028480392156863,1344,848,1359,1241
4.045196078431372,1350,819,1332,1212
4.061911764705882,1352,796,1305,1184
4.078627450980393,1356,785,1293,1172
4.095343137254902,1356,754,1257,1134
4.112058823529412,1356,734,1232,1105
4.128774509803922,1355,716,1206,1078
4.145490196078431,1353,708,1194,1067
4.162205882352941,1351,687,1157,1028
4.178921568627451,1349,673,1131,1000
4.1956372549019605,1344,662,1107,972
4.212352941176471,1344,652,1084,947
4.229068627450981,1345,650,1073,935
4.2457843137254905,1341,643,1045,900
4.2625,1342,641,1025,873
4.27921568627451,1338,639,1013,856
4.29593137254902,1339,639,993,817
4.312647058823529,1340,639,980,793
4.329362745098039,1341,641,973,778
4.346078431372549,1341,645,960,742
4.362794117647059,1344,651,957,714
4.379509803921569,1346,657,954,687
4.396225490196079,1347,663,954,663
4.412941176470588,1349,670,957,640
4.429656862745098,1351,679,961,618
4.446372549019608,1351,681,968,605
4.4630882352941175,1352,688,973,587
4.479803921568627,1352,703,988,560
4.496519607843138,1355,710,999,544
4.5132352941176475,1357,720,1012,529
4.529950980392157,1356,728,1025,518
4.546666666666667,1359,740,1040,504
4.563382352941177,1356,750,1058,495
4.580098039215686,1357,756,1066,492
4.596813725490196,1357,773,1093,482
4.613529411764706,1357,777,1099,481
4.630245098039215,1353,796,1126,476
4.646960784313726,1352,809,1146,476
4.663676470588236,1351,820,1164,476
4.680392156862745,1347,836,1184,478
4.697107843137255,1346,842,1197,480
4.713823529411765,1341,855,1216,484
4.7305392156862744,1334,878,1244,497
4.747254901960784,1332,884,1257,501
4.763970588235294,1325,907,1285,517
4.780686274509804,1318,921,1307,529
4.797401960784314,1311,937,1327,545
4.814117647058824,1305,944,1336,550
4.8308333333333335,1293,964,1367,579
4.847549019607843,1284,978,1389,601
4.864264705882353,1273,993,1407,621
4.880980392156863,1264,1003,1427,648
4.897696078431372,1252,1015,1449,676
4.914411764705882,1248,1022,1455,690
4.931127450980393,1232,1037,1484,735
4.947843137254902,1221,1047,1501,772
4.964558823529412,1216,1052,1507,788
4.981274509803922,1207,1059,1523,828
4.997990196078431,1193,1068,1542,888
5.014705882352941,1186,1072,1550,927
5.031421568627451,1180,1076,1559,973
5.0481372549019605,1176,1079,1565,1024
5.064852941176471,1175,1082,1567,1066
5.081568627450981,1174,1081,1565,1117
5.0982843137254905,1178,1079,1559,1169
5.115,1182,1076,1549,1216
5.13171568627451,1191,1072,1530,1264
5.14843137254902,1201,1063,1504,1312
5.165147058823529,1211,1057,1472,1348
5.181862745098039,1223,1045,1429,1378
5.198578431372549,1233,1037,1375,1400
5.215294117647059,1237,1033,1328,1413
5.232009803921569,1238,1031,1274,1421
5.248725490196079,1238,1032,1214,1423
5.265441176470588,1233,1035,1159,1420
5.282156862745098,1228,1040,1109,1417
5.298872549019608,1217,1049,1061,1408
5.3155882352941175,1204,1061,1007,1400
5.332303921568627,1186,1072,954,1390
5.349019607843138,1166,1088,904,1377
5.3657352941176475,1145,1097,860,1367
5.382450980392157,1118,1112,813,1355
5.399166666666667,1087,1120,767,1342
5.415882352941177,1056,1131,721,1330
5.432598039215686,1042,1137,702,1327
5.449313725490196,993,1141,637,1310
5.466029411764706,961,1141,601,1300
5.482745098039215,922,1140,559,1290
5.499460784313726,884,1135,519,1281
5.516176470588236,848,1125,485,1275
5.532892156862745,810,1111,449,1264
5.549607843137255,791,1104,435,1262
5.566323529411765,738,1071,389,1248
5.5830392156862745,717,1054,373,1243
5.599754901960784,668,1008,343,1225
5.616470588235294,642,976,330,1212
5.633186274509804,617,935,324,1193
5.649901960784314,600,894,320,1169
5.666617647058824,587,863,321,1149
5.683333333333334,579,824,327,1121
5.700049019607843,574,793,331,1099
5.716764705882353,573,762,338,1072
5.733480392156863,573,725,342,1044
5.750196078431372,576,714,347,1033
5.766911764705882,581,672,357,994
5.783627450980393,585,646,367,971
5.800343137254902,594,624,375,947
5.817058823529412,599,603,378,925
5.833774509803922,609,581,389,904
5.8504901960784315,621,562,394,884
5.867205882352941,629,545,403,864
5.883921568627451,639,528,411,847
5.900637254901961,650,514,416,829
5.91735294117647,656,505,422,821
5.934068627450981,672,488,433,798
5.9507843137254905,685,475,443,785
5.9675,693,465,450,772
5.98421568627451,701,461,455,765
6.00093137254902,716,447,466,748
6.017647058823529,725,441,472,740
6.034362745098039,735,432,481,732
6.051078431372549,745,426,489,723
6.067794117647059,752,419,496,716
6.084509803921569,757,416,501,713
6.101225490196079,771,409,514,705
6.117941176470588,776,406,521,704
6.134656862745098,785,402,530,699
6.151372549019608,788,401,535,698
6.1680882352941175,798,394,550,695
6.184803921568627,805,392,557,697
6.201519607843137,808,391,565,696
6.2182352941176475,814,390,573,698
6.234950980392157,817,389,584,702
6.251666666666667,822,385,594,704
6.268382352941177,824,385,601,707
6.285098039215686,824,384,610,712
6.301813725490196,826,383,618,716
6.318529411764706,827,385,633,724
6.335245098039215,826,385,645,731
6.351960784313726,825,383,656,738
6.368676470588236,823,383,667,745
6.385392156862745,822,385,674,749
6.402107843137255,814,388,695,759
6.418823529411765,813,389,703,767
6.4355392156862745,807,392,711,772
6.452254901960784,798,395,731,784
6.468970588235294,789,399,744,790
6.485686274509804,780,405,757,796
6.502401960784314,770,411,773,802
6.519117647058824,760,416,784,810
6.535833333333334,752,420,790,812
6.552549019607843,732,434,813,820
6.569264705882353,722,444,824,822
6.585980392156863,704,457,838,825
6.602696078431372,691,469,850,828
6.619411764705882,677,484,860,830
6.636127450980393,661,501,871,832
6.652843137254902,656,510,877,833
6.669558823529412,634,540,890,836
6.686274509803922,621,562,897,841
6.7029901960784315,607,588,907,842
6.719705882352941,597,612,912,844
6.736421568627451,586,640,920,848
6.753137254901961,583,656,924,851
6.76985294117647,576,700,934,861
6.786568627450981,574,735,941,869
6.803284313725491,572,768,949,879
6.82,574,798,957,888
6.83671568627451,582,835,969,899
6.85343137254902,592,870,981,911
6.870147058823529,603,901,993,926
6.886862745098039,618,935,1010,941
6.903578431372549,637,967,1028,958
6.920294117647059,656,992,1048,976
6.937009803921569,683,1024,1073,997
6.953725490196079,690,1030,1081,1002
6.9704411764705885,715,1054,1109,1023
6.987156862745098,760,1083,1149,1054
7.003872549019608,784,1097,1175,1073
7.020588235294118,801,1106,1192,1087
7.037303921568627,826,1119,1218,1108
7.054019607843137,879,1133,1270,1153
7.070735294117648,907,1140,1296,1174
7.087450980392157,922,1140,1313,1187
7.104166666666667,977,1141,1360,1233
7.120882352941177,1015,1139,1388,1264
7.137598039215686,1032,1135,1399,1277
7.154313725490196,1093,1121,1432,1320
7.171029411764706,1137,1103,1445,1344
7.1877450980392155,1178,1080,1448,1362
7.204460784313726,1222,1046,1440,1371
7.221176470588236,1260,1008,1421,1364
7.2378921568627455,1272,992,1414,1357
7.254607843137255,1297,954,1388,1337
7.271323529411765,1320,912,1352,1304
7.2880392156862746,1333,883,1325,1272
7.304754901960784,1342,855,1299,1243
7.321470588235294,1350,829,1271,1211
7.338186274509804,1352,808,1249,1186
7.354901960784314,1354,799,1237,1171
7.371617647058824,1357,766,1195,1122
7.388333333333334,1356,751,1173,1097
7.405049019607843,1357,734,1146,1066
7.421764705882353,1356,722,1126,1041
7.438480392156863,1352,709,1103,1008
7.455196078431372,1354,703,1092,997
7.471911764705882,1351,693,1059,954
7.488627450980392,1352,687,1038,924
7.505343137254902,1350,684,1019,893
7.522058823529412,1350,680,1004,866
7.538774509803922,1350,681,994,849
7.5554901960784315,1350,684,978,809
7.572205882352941,1351,688,973,791
7.588921568627451,1351,692,965,748
7.605637254901961,1352,698,961,718
7.62235294117647,1353,701,961,703
7.639068627450981,1353,711,965,667
7.655784313725491,1356,718,970,641
7.6725,1356,724,978,620
7.68921568627451,1356,734,989,596
7.70593137254902,1357,744,1001,577
7.722647058823529,1357,746,1006,568
7.739362745098039,1357,756,1024,550
7.756078431372549,1358,767,1046,528
7.7727941176470585,1356,780,1065,515
7.789509803921569,1357,788,1081,506
7.806225490196079,1353,793,1093,502
7.8229411764705885,1351,810,1124,490
7.839656862745098,1351,819,1143,486
7.856372549019608,1349,830,1166,484
7.873088235294118,1345,842,1190,481
7.889803921568627,1343,852,1208,484
7.906519607843137,1341,860,1222,485
7.923235294117648,1336,876,1254,492
7.939950980392157,1332,888,1277,498
7.956666666666667,1327,900,1301,508
7.973382352941177,1322,913,1325,520
7.990098039215686,1320,918,1337,525
8.006813725490197,1311,936,1368,549
8.023529411764706,1304,945,1391,561
8.040245098039216,1298,957,1416,582
8.056960784313725,1290,967,1438,604
8.073676470588236,1282,979,1460,628
8.090392156862745,1280,982,1470,640
8.107107843137255,1271,998,1502,678
8.123823529411764,1264,1004,1519,710
8.140539215686275,1256,1012,1538,742
8.157254901960785,1248,1020,1556,777
8.173970588235294,1242,1027,1573,817
8.190686274509805,1239,1030,1580,834
8.207401960784313,1236,1033,1593,872
8.224117647058824,1230,1038,1609,934
8.240833333333333,1229,1042,1617,980
8.257549019607843,1229,1042,1621,1030
8.274264705882354,1230,1040,1621,1071
8.290980392156863,1234,1035,1617,1121
8.307696078431373,1239,1032,1605,1173
8.324411764705882,1241,1028,1597,1195
8.341127450980393,1253,1015,1561,1258
8.357843137254902,1261,1006,1525,1297
8.374558823529412,1265,1000,1489,1324
8.391274509803921,1271,995,1440,1350
8.407990196078432,1272,995,1409,1362
8.424705882352942,1271,996,1341,1381
8.441421568627451,1264,1000,1287,1394
8.458137254901962,1260,1006,1230,1399
8.47485294117647,1251,1018,1184,1404
8.491568627450981,1244,1024,1150,1407
8.50828431372549,1232,1036,1107,1407
8.525,1206,1058,1032,1409
8.54171568627451,1185,1074,978,1407
8.55843137254902,1160,1091,927,1408
8.57514705882353,1149,1098,906,1404
8.59186274509804,1119,1110,858,1403
8.60857843137255,1070,1127,791,1400
8.625294117647059,1056,1132,770,1400
8.64200980392157,1002,1140,705,1398
8.658725490196078,960,1142,663,1396
8.675441176470589,919,1140,621,1392
8.692156862745097,884,1134,586,1391
8.708872549019608,839,1122,550,1385
8.725588235294119,802,1106,520,1380
8.742303921568627,776,1095,502,1376
8.759019607843138,740,1073,480,1368
8.775735294117647,685,1024,452,1339
8.792450980392157,655,991,438,1318
8.809166666666666,629,954,425,1288
8.825882352941177,621,937,421,1276
8.842598039215686,597,885,412,1231
8.859313725490196,585,849,405,1198
8.876029411764707,578,821,399,1169
8.892745098039216,576,788,394,1138
8.909460784313726,573,756,391,1105
8.926176470588235,573,745,389,1092
8.942892156862746,576,706,383,1048
8.959607843137254,577,679,379,1016
8.976323529411765,583,657,374,988
8.993039215686276,587,646,374,976
9.009754901960784,591,627,370,949
9.026470588235295,602,600,366,912
9.043186274509804,610,582,361,884
9.059901960784314,616,565,360,859
9.076617647058823,625,554,357,838
9.093333333333334,634,540,354,817
9.110049019607843,642,529,352,793
9.126764705882353,648,517,352,773
9.143480392156864,658,510,350,754
9.160196078431373,661,501,345,735
9.176911764705883,668,495,345,715
9.193627450980392,670,492,346,709
9.210343137254903,676,486,344,695
9.227058823529411,683,477,341,670
9.243774509803922,688,474,341,657
9.26049019607843,689,470,338,644
9.277205882352941,694,468,336,631
9.293921568627452,696,465,338,626
9.31063725490196,695,463,337,617
9.327352941176471,698,461,334,604
9.34406862745098,700,460,332,599
9.36078431372549,700,459,331,593
9.3775,700,459,330,588
9.39421568627451,701,459,328,583
9.410931372549019,701,460,326,580
9.42764705882353,698,463,325,577
9.44436274509804,696,465,321,576
9.461078431372549,695,464,321,576
9.47779411764706,694,468,318,579
9.494509803921568,689,471,315,581
9.511225490196079,688,473,315,584
9.527941176470588,686,476,310,592
9.544656862745098,679,480,304,599
9.561372549019609,677,482,304,601
9.578088235294118,672,488,301,612
9.594803921568628,663,495,297,623
9.611519607843137,661,503,291,635
9.628235294117648,656,506,290,639
9.644950980392156,649,518,284,660
9.661666666666667,643,528,281,674
9.678382352941176,637,534,277,687
9.695098039215686,629,544,271,704
9.711813725490197,628,552,270,711
9.728529411764706,616,573,263,740
9.745245098039216,611,582,260,759
9.761960784313725,604,598,256,778
9.778676470588236,597,612,255,798
9.795392156862745,593,623,250,812
9.812107843137255,585,650,246,846
9.828823529411764,581,669,243,868
9.845539215686275,576,680,239,883
9.862254901960785,573,716,239,921
9.878970588235294,571,740,239,943
9.895686274509805,571,739,239,943
9.912401960784313,574,799,240,1000
9.929117647058824,584,845,244,1039
9.945833333333333,591,874,251,1065
9.962549019607843,604,904,257,1088
9.979264705882352,616,932,268,1110
9.995980392156863,625,948,275,1121
10.012696078431373,648,980,293,1148
10.029411764705882,671,1011,314,1172
10.046127450980393,698,1040,341,1200
10.062843137254902,722,1059,365,1218
10.079558823529412,752,1082,398,1242
10.096274509803921,798,1106,445,1276
10.112990196078432,816,1114,466,1286
10.129705882352942,845,1124,501,1311
10.146421568627451,873,1132,535,1332
10.163137254901962,904,1138,577,1356
10.17985294117647,935,1140,623,1379
10.196568627450981,970,1141,683,1409
10.21328431372549,983,1141,711,1420
10.23,1008,1139,760,1443
10.24671568627451,1031,1136,815,1464
10.26343137254902,1047,1135,860,1479
10.28014705882353,1067,1128,942,1500
10.29686274509804,1079,1125,1003,1509
10.31357843137255,1085,1123,1054,1514
10.330294117647059,1088,1121,1080,1514
10.34700980392157,1089,1122,1141,1511
10.363725490196078,1093,1120,1201,1497
10.380441176470589,1093,1120,1257,1476
10.397156862745097,1093,1120,1303,1452
10.413872549019608,1097,1120,1369,1399
10.430588235294119,1099,1119,1392,1377
10.447303921568627,1106,1116,1432,1335
10.464019607843138,1116,1111,1462,1296
10.480735294117647,1126,1108,1490,1256
10.497450980392157,1138,1100,1515,1209
10.514166666666666,1159,1089,1548,1144
10.530882352941177,1169,1083,1560,1119
10.547598039215686,1184,1072,1578,1075
10.564313725490196,1199,1063,1590,1038
10.581029411764707,1215,1051,1605,1001
10.597745098039216,1232,1036,1616,960
10.614460784313726,1250,1017,1629,916
10.631176470588235,1272,993,1640,868
10.647892156862746,1285,977,1650,832
10.664607843137254,1288,968,1653,817
10.681323529411765,1302,948,1659,785
10.698039215686276,1317,919,1666,739
10.714754901960784,1326,903,1670,715
10.731470588235295,1333,889,1672,699
10.748186274509804,1335,870,1677,674
10.764901960784314,1343,849,1680,649
10.781617647058823,1349,829,1682,624
10.798333333333334,1353,809,1685,604
10.815049019607843,1356,785,1686,575
10.831764705882353,1356,775,1685,564
10.848480392156864,1356,759,1688,548
10.865196078431373,1356,743,1687,529
10.881911764705883,1356,727,1685,515
10.898627450980392,1351,704,1685,494
10.915343137254903,1354,691,1682,481
10.932058823529411,1352,684,1682,476
10.948774509803922,1349,671,1681,465
10.96549019607843,1345,663,1681,459
10.982205882352941,1346,653,1681,449
10.998921568627452,1341,646,1678,444
11.01563725490196,1339,639,1679,437
11.032352941176471,1338,631,1676,432
11.04906862745098,1335,627,1677,431
11.06578431372549,1334,624,1673,424
11.0825,1333,620,1673,425
11.09921568627451,1332,616,1672,424
11.115931372549019,1332,615,1672,424
11.13264705882353,1332,616,1672,424
11.14936274509804,1332,615,1674,424
11.166078431372549,1332,617,1676,425
11.18279411764706,1335,620,1677,431
11.199509803921568,1335,623,1679,431
11.216225490196079,1336,628,1681,439
11.232941176470588,1339,633,1681,444
11.249656862745098,1341,639,1685,454
11.266372549019607,1344,652,1687,463
11.283088235294118,1345,658,1688,470
11.299803921568628,1348,668,1690,480
11.316519607843137,1353,684,1695,496
11.333235294117648,1351,691,1696,502
11.349950980392157,1353,712,1700,524
11.366666666666667,1356,716,1700,531
11.383382352941176,1356,741,1701,556
11.400098039215687,1357,748,1702,562
11.416813725490197,1357,767,1702,582
11.433529411764706,1354,791,1702,612
11.450245098039217,1352,802,1703,625
11.466960784313725,1348,828,1703,658
11.483676470588236,1343,850,1699,684
11.500392156862745,1342,857,1695,694
11.517107843137255,1335,880,1695,722
11.533823529411764,1328,900,1690,753
11.550539215686275,1313,928,1682,797
11.567254901960785,1303,948,1677,832
11.583970588235294,1295,957,1672,844
11.600686274509805,1286,975,1666,876
11.617401960784314,1271,991,1656,912
11.634117647058824,1258,1009,1645,950
11.650833333333333,1245,1023,1635,984
11.667549019607844,1229,1039,1622,1024
11.684264705882352,1206,1058,1597,1085
11.700980392156863,1197,1063,1586,1113
11.717696078431374,1185,1075,1570,1147
11.734411764705882,1168,1084,1546,1193
11.751127450980393,1150,1096,1507,1257
11.767843137254902,1145,1099,1495,1276
11.784558823529412,1133,1105,1460,1320
11.801274509803921,1122,1109,1422,1362
11.817990196078432,1118,1111,1384,1396
11.83470588235294,1110,1116,1317,1447
11.851421568627451,1105,1118,1264,1472
11.868137254901962,1102,1119,1241,1484
11.88485294117647,1097,1121,1183,1503
11.901568627450981,1092,1120,1122,1511
11.91828431372549,1084,1123,1071,1516
11.935,1073,1130,1007,1513
11.95171568627451,1052,1133,927,1504
11.96843137254902,1038,1134,877,1492
11.98514705882353,1026,1137,845,1486
12.00186274509804,1016,1139,822,1479
12.01857843137255,983,1140,746,1455
12.035294117647059,955,1141,695,1436
12.05200980392157,928,1140,646,1416
12.068725490196078,901,1138,607,1396
12.085441176470589,855,1129,544,1364
12.102156862745097,824,1116,503,1342
12.118872549019608,810,1111,485,1333
12.135588235294119,775,1093,442,1305
12.152303921568627,751,1079,416,1287
12.169019607843138,721,1056,385,1264
12.185735294117647,692,1032,357,1236
12.202450980392157,655,990,321,1198
12.219166666666666,645,977,313,1186
12.235882352941177,624,943,293,1158
12.252598039215686,608,912,280,1129
12.269313725490196,597,884,270,1101
12.286029411764707,583,841,255,1055
12.302745098039216,576,812,247,1025
12.319460784313726,573,788,242,998
12.336176470588235,573,760,240,967
12.352892156862746,573,745,238,950
12.369607843137254,573,726,236,923
12.386323529411765,575,702,234,895
12.403039215686274,581,673,234,855
12.419754901960784,582,664,231,843
12.436470588235295,584,648,233,816
12.453186274509804,594,625,232,778
12.469901960784314,594,620,232,766
12.486617647058823,599,605,232,744
12.503333333333334,604,596,234,724
12.520049019607843,607,583,234,703
12.536764705882353,613,575,237,681
12.553480392156864,620,562,239,653
12.570196078431373,622,559,238,646
12.586911764705883,626,550,240,620
12.603627450980392,629,548,239,609
12.620343137254903,633,543,242,598
12.637058823529411,636,540,246,577
12.653774509803922,637,535,245,565
12.67049019607843,637,535,245,560
12.687205882352941,639,532,247,550
12.703921568627452,640,532,247,541
12.72063725490196,640,530,248,533
12.737352941176471,639,530,247,524
12.75406862745098,639,532,246,517
12.77078431372549,638,533,246,511
12.7875,638,535,245,513
12.80421568627451,633,537,245,508
12.820931372549019,635,539,243,507
12.83764705882353,632,543,241,505
12.85436274509804,628,551,239,506
12.871078431372549,623,556,231,506
12.88779411764706,624,560,233,509
12.904509803921568,617,567,231,511
12.921225490196079,615,573,226,518
12.937941176470588,613,578,224,521
12.954656862745098,607,592,218,527
12.971372549019607,601,600,215,536
12.988088235294118,597,612,211,544
13.004803921568628,591,633,205,559
13.021519607843137,586,645,202,571
13.038235294117648,584,660,200,583
13.054950980392157,582,670,197,593
13.071666666666667,575,696,193,612
