,mass A,,
t,x,y,
2.078387E0,1.205518E3,-7.370584E2
2.095148E0,1.205533E3,-7.370701E2
2.111909E0,1.185578E3,-7.211598E2
2.128670E0,,
2.145432E0,,
2.162193E0,1.195856E3,-6.852733E2
2.178954E0,1.181223E3,-6.728263E2
2.195715E0,1.181106E3,-6.729246E2
2.212476E0,1.167957E3,-6.603452E2
2.229238E0,1.156654E3,-6.485610E2
2.245999E0,1.156711E3,-6.484714E2
2.262760E0,1.146924E3,-6.372512E2
2.279521E0,1.138683E3,-6.273081E2
2.296282E0,1.138721E3,-6.272987E2
2.313043E0,1.132080E3,-6.181470E2
2.329805E0,1.126270E3,-6.104795E2
2.346566E0,1.126145E3,-6.104225E2
2.363327E0,1.121886E3,-6.043436E2
2.380088E0,1.121883E3,-6.043284E2
2.396849E0,1.118623E3,-5.997598E2
2.413611E0,1.116679E3,-5.966167E2
2.430372E0,1.115984E3,-5.950646E2
2.447133E0,1.115948E3,-5.952443E2
2.463894E0,1.115927E3,-5.952532E2
2.480655E0,1.117233E3,-5.968956E2
2.497417E0,1.117125E3,-5.969879E2
2.514178E0,1.119147E3,-6.002390E2
2.530939E0,1.122393E3,-6.053854E2
2.547700E0,1.122530E3,-6.053496E2
2.564461E0,1.132559E3,-6.195481E2
2.581222E0,1.132634E3,-6.194784E2
2.597984E0,1.132686E3,-6.194296E2
2.614745E0,1.139572E3,-6.285746E2
2.631506E0,1.147926E3,-6.386001E2
2.648267E0,1.147899E3,-6.385211E2
2.665028E0,1.157904E3,-6.493644E2
2.681790E0,1.169447E3,-6.615599E2
2.698551E0,1.169547E3,-6.614994E2
2.715312E0,1.182917E3,-6.739281E2
2.732073E0,1.197951E3,-6.869333E2
2.748834E0,1.197925E3,-6.870360E2
2.765595E0,1.214331E3,-6.994129E2
2.782357E0,1.232917E3,-7.123305E2
2.799118E0,1.253472E3,-7.243645E2
2.815879E0,1.253580E3,-7.243342E2
2.832640E0,1.275400E3,-7.355372E2
2.849401E0,1.275529E3,-7.354394E2
2.866163E0,1.299273E3,-7.454803E2
2.882924E0,1.327151E3,-7.688244E2
2.899685E0,1.331401E3,-7.838244E2
2.916446E0,1.351337E3,-7.901022E2
2.933207E0,1.379151E3,-8.028244E2
2.949968E0,1.415151E3,-8.048244E2
2.966730E0,1.419651E3,-7.893244E2
2.983491E0,1.441484E3,-7.829911E2
3.000252E0,1.441484E3,-7.829911E2
3.017013E0,1.439318E3,-8.053244E2
3.033774E0,1.471651E3,-8.084355E2
3.050536E0,1.518125E3,-7.648458E2
3.067297E0,1.518125E3,-7.648458E2
3.084058E0,1.546028E3,-7.569821E2
3.100819E0,1.546066E3,-7.569637E2
3.117580E0,1.570177E3,-7.488756E2
3.134342E0,1.586813E3,-7.453151E2
3.151103E0,1.594311E3,-7.389491E2
3.167864E0,1.614936E3,-7.287539E2
3.184625E0,1.638027E3,-7.149095E2
3.201386E0,1.638062E3,-7.149036E2
3.218147E0,1.656178E3,-7.028394E2
3.234909E0,1.673988E3,-6.888746E2
3.251670E0,1.674025E3,-6.888797E2
3.268431E0,1.688346E3,-6.769279E2
3.285192E0,1.702777E3,-6.629273E2
3.301953E0,1.703014E3,-6.629245E2
3.318715E0,1.714652E3,-6.507924E2
3.335476E0,1.725467E3,-6.391078E2
3.352237E0,1.733355E3,-6.290283E2
3.368998E0,1.733307E3,-6.289942E2
3.385759E0,1.741316E3,-6.190446E2
3.402520E0,1.741289E3,-6.190130E2
3.419282E0,1.747227E3,-6.109815E2
3.436043E0,1.751286E3,-6.050152E2
3.452804E0,1.760961E3,-5.948034E2
3.469565E0,1.761006E3,-5.948299E2
3.486326E0,1.761342E3,-5.929960E2
3.503088E0,1.763086E3,-5.908295E2
3.519849E0,1.763107E3,-5.908464E2
3.536610E0,1.763261E3,-5.909637E2
3.553371E0,1.763239E3,-5.909499E2
3.570132E0,1.759270E3,-5.949753E2
3.586894E0,1.759156E3,-5.968992E2
3.603655E0,1.759163E3,-5.969029E2
3.620416E0,1.757392E3,-6.010828E2
3.637177E0,1.751267E3,-6.089998E2
3.653938E0,1.751249E3,-6.089840E2
3.670699E0,1.745386E3,-6.170724E2
3.687461E0,1.737484E3,-6.271348E2
3.704222E0,1.727173E3,-6.389304E2
3.720983E0,1.727176E3,-6.389317E2
3.737744E0,1.716510E3,-6.510267E2
3.754505E0,1.705223E3,-6.629715E2
3.771267E0,1.705216E3,-6.629620E2
3.788028E0,1.689618E3,-6.771529E2
3.804789E0,1.677034E3,-6.889589E2
3.821550E0,1.677068E3,-6.889589E2
3.838311E0,1.657500E3,-7.030915E2
3.855072E0,1.635547E3,-7.170343E2
3.871834E0,1.635446E3,-7.170070E2
3.888595E0,1.615570E3,-7.290559E2
3.905356E0,1.615448E3,-7.290221E2
3.922117E0,1.589560E3,-7.409665E2
3.938878E0,1.573625E3,-7.500597E2
3.955640E0,1.565430E3,-7.508966E2
3.972401E0,1.540955E3,-7.591371E2
3.989162E0,1.524593E3,-7.669656E2
4.005923E0,1.505405E3,-7.690276E2
4.022684E0,1.478792E3,-7.728779E2
4.039445E0,1.451164E3,-7.749879E2
4.056207E0,1.423372E3,-7.750242E2
4.072968E0,1.423334E3,-7.749981E2
4.089729E0,1.385927E3,-7.749234E2
4.106490E0,1.385997E3,-7.749265E2
4.123251E0,1.350166E3,-7.728863E2
4.140013E0,1.345494E3,-7.649660E2
4.156774E0,1.325745E3,-7.649395E2
4.173535E0,1.297523E3,-7.569621E2
4.190296E0,1.269984E3,-7.469780E2
4.207057E0,1.270012E3,-7.469792E2
4.223819E0,1.240118E3,-7.369582E2
4.240580E0,1.221174E3,-7.229816E2
4.257341E0,1.194661E3,-7.108492E2
4.274102E0,1.194777E3,-7.108685E2
4.290863E0,1.174699E3,-6.968449E2
