t,X,Y
0.016666666666666666,558,988
0.03333333333333333,558,989
0.05,558,993
0.06666666666666667,566,1001
0.08333333333333333,567,1003
0.1,571,1010
0.11666666666666667,577,1016
0.13333333333333333,582,1023
0.15,585,1028
0.16666666666666666,594,1036
0.18333333333333332,607,1049
0.2,615,1057
0.21666666666666667,621,1063
0.23333333333333334,637,1080
0.25,647,1087
0.26666666666666666,661,1099
0.2833333333333333,676,1107
0.3,682,1115
0.31666666666666665,704,1127
0.3333333333333333,721,1136
0.35,737,1146
0.36666666666666664,757,1154
0.3833333333333333,776,1161
0.4,800,1170
0.4166666666666667,811,1174
0.43333333333333335,840,1183
0.45,861,1187
0.4666666666666667,888,1191
0.48333333333333334,895,1192
0.5,919,1194
0.5166666666666666,940,1192
0.5333333333333333,974,1192
0.55,992,1190
0.5666666666666667,1016,1188
0.5833333333333334,1028,1186
0.6,1048,1184
0.6166666666666667,1081,1173
0.6333333333333333,1089,1170
0.65,1112,1164
0.6666666666666666,1130,1159
0.6833333333333333,1156,1144
0.7,1163,1143
0.7166666666666667,1187,1128
0.7333333333333333,1200,1120
0.75,1214,1110
0.7666666666666666,1225,1105
0.7833333333333333,1240,1093
0.8,1251,1084
0.8166666666666667,1262,1074
0.8333333333333334,1269,1064
0.85,1286,1053
0.8666666666666667,1290,1047
0.8833333333333333,1295,1036
0.9,1299,1035
0.9166666666666666,1306,1026
0.9333333333333333,1310,1024
0.95,1314,1016
0.9666666666666667,1317,1015
0.9833333333333333,1319,1013
1.0,1323,1009
1.0166666666666666,1322,1008
1.0333333333333332,1322,1006
1.05,1322,1007
1.0666666666666667,1321,1006
1.0833333333333333,1320,1008
1.1,1320,1013
1.1166666666666667,1318,1015
1.1333333333333333,1311,1020
1.15,1308,1026
1.1666666666666667,1304,1029
1.1833333333333333,1305,1031
1.2,1294,1040
1.2166666666666666,1288,1047
1.2333333333333334,1280,1055
1.25,1266,1070
1.2666666666666666,1263,1072
1.2833333333333332,1259,1079
1.3,1237,1095
1.3166666666666667,1230,1099
1.3333333333333333,1208,1113
1.35,1203,1118
1.3666666666666667,1176,1133
1.3833333333333333,1162,1141
1.4,1154,1144
1.4166666666666667,1140,1152
1.4333333333333333,1121,1159
1.45,1103,1164
1.4666666666666666,1086,1172
1.4833333333333334,1064,1176
1.5,1033,1186
1.5166666666666666,1025,1187
1.5333333333333332,1001,1188
1.55,982,1191
1.5666666666666667,947,1192
1.5833333333333333,937,1192
1.6,929,1192
1.6166666666666667,897,1191
1.6333333333333333,874,1188
1.65,856,1184
1.6666666666666667,837,1179
1.6833333333333333,816,1176
1.7,797,1170
1.7166666666666666,779,1164
1.7333333333333334,760,1154
1.75,734,1145
1.7666666666666666,728,1141
1.7833333333333332,713,1130
1.8,697,1123
1.8166666666666667,687,1115
1.8333333333333333,680,1110
1.8499999999999999,658,1096
1.8666666666666667,649,1090
1.8833333333333333,644,1087
1.9,632,1078
1.9166666666666667,623,1069
1.9333333333333333,613,1057
1.95,610,1053
1.9666666666666666,602,1047
1.9833333333333334,599,1043
2.0,597,1042
2.0166666666666666,591,1032
2.033333333333333,591,1032
2.05,584,1030
2.0666666666666664,585,1028
2.0833333333333335,583,1024
2.1,582,1023
2.1166666666666667,583,1024
2.1333333333333333,583,1026
2.15,585,1028
2.1666666666666665,589,1029
2.183333333333333,592,1033
2.2,597,1036
2.216666666666667,602,1044
2.2333333333333334,606,1047
2.25,607,1049
2.2666666666666666,618,1061
2.283333333333333,624,1066
2.3,632,1073
2.3166666666666664,640,1081
2.3333333333333335,645,1087
2.35,662,1099
2.3666666666666667,668,1100
2.3833333333333333,685,1111
2.4,698,1124
2.4166666666666665,705,1127
2.433333333333333,727,1139
2.45,741,1147
2.466666666666667,757,1153
2.4833333333333334,776,1160
2.5,791,1168
2.5166666666666666,808,1174
2.533333333333333,821,1176
2.55,849,1182
2.5666666666666664,860,1184
2.5833333333333335,897,1191
2.6,909,1191
2.6166666666666667,927,1193
2.6333333333333333,946,1194
2.65,976,1193
2.6666666666666665,994,1191
2.683333333333333,1003,1189
2.7,1033,1185
2.716666666666667,1054,1180
2.7333333333333334,1063,1178
2.75,1090,1173
2.7666666666666666,1104,1166
2.783333333333333,1115,1161
2.8,1140,1152
2.8166666666666664,1156,1144
2.8333333333333335,1170,1135
2.85,1181,1128
2.8666666666666667,1197,1121
2.8833333333333333,1208,1112
2.9,1219,1106
2.9166666666666665,1230,1097
2.933333333333333,1234,1095
2.95,1249,1085
2.966666666666667,1256,1081
2.9833333333333334,1258,1074
3.0,1270,1065
3.0166666666666666,1274,1060
3.033333333333333,1281,1056
3.05,1285,1052
3.0666666666666664,1286,1049
3.0833333333333335,1289,1047
3.1,1292,1044
3.1166666666666667,1294,1040
3.1333333333333333,1295,1039
3.15,1296,1040
3.1666666666666665,1295,1040
3.183333333333333,1295,1042
3.2,1292,1042
3.216666666666667,1288,1047
3.2333333333333334,1287,1047
3.25,1283,1050
3.2666666666666666,1279,1058
3.283333333333333,1272,1063
3.3,1266,1068
3.3166666666666664,1264,1072
3.3333333333333335,1255,1080
3.35,1245,1088
3.3666666666666667,1240,1088
3.3833333333333333,1223,1102
3.4,1221,1106
3.4166666666666665,1211,1114
3.433333333333333,1192,1124
3.4499999999999997,1180,1132
3.466666666666667,1165,1140
3.4833333333333334,1153,1148
3.5,1144,1151
3.5166666666666666,1127,1158
3.533333333333333,1112,1164
3.55,1094,1169
3.5666666666666664,1071,1176
3.5833333333333335,1062,1180
3.6,1040,1185
3.6166666666666667,1010,1188
