t,X,Y
0.016683333333333335,1267,1057
0.03336666666666667,1267,1057
0.050050000000000004,1268,1057
0.06673333333333334,1268,1058
0.08341666666666667,1268,1058
0.10010000000000001,1265,1061
0.11678333333333335,1264,1064
0.13346666666666668,1264,1064
0.15015,1257,1067
0.16683333333333333,1253,1072
0.1835166666666667,1242,1080
0.20020000000000002,1232,1087
0.21688333333333334,1232,1087
0.2335666666666667,1224,1094
0.25025000000000003,1210,1102
0.26693333333333336,1210,1102
0.2836166666666667,1195,1112
0.3003,1181,1123
0.31698333333333334,1181,1123
0.33366666666666667,1161,1133
0.35035000000000005,1144,1142
0.3670333333333334,1144,1142
0.3837166666666667,1124,1152
0.40040000000000003,1101,1160
0.41708333333333336,1101,1160
0.4337666666666667,1079,1168
0.45045,1054,1175
0.4671333333333334,1054,1175
0.48381666666666673,1027,1179
0.5005000000000001,1026,1176
0.5171833333333333,999,1181
0.5338666666666667,999,1181
0.5505500000000001,944,1184
0.5672333333333334,944,1184
0.5839166666666668,920,1183
0.6006,888,1182
0.6172833333333334,864,1177
0.6339666666666667,864,1177
0.6506500000000001,839,1174
0.6673333333333333,814,1166
0.6840166666666667,814,1166
0.7007000000000001,790,1160
0.7173833333333334,790,1160
0.7340666666666668,768,1152
0.75075,745,1143
0.7674333333333334,745,1144
0.7841166666666667,728,1132
0.8008000000000001,711,1121
0.8174833333333335,711,1121
0.8341666666666667,696,1112
0.8508500000000001,681,1102
0.8675333333333334,681,1102
0.8842166666666668,666,1094
0.9009,656,1087
0.9175833333333334,656,1087
0.9342666666666668,646,1081
0.9509500000000001,639,1073
0.9676333333333335,639,1073
0.9843166666666667,631,1065
1.0010000000000001,631,1065
1.0176833333333335,623,1057
1.0343666666666667,623,1057
1.05105,623,1058
1.0677333333333334,623,1058
1.0844166666666668,621,1057
1.1011000000000002,621,1058
1.1177833333333334,621,1058
1.1344666666666667,624,1061
1.1511500000000001,628,1064
1.1678333333333335,628,1064
1.1845166666666667,632,1069
1.2012,632,1069
1.2178833333333334,639,1076
1.2345666666666668,649,1080
1.2512500000000002,649,1080
1.2679333333333334,672,1098
1.2846166666666667,672,1098
1.3013000000000001,671,1098
1.3179833333333335,699,1116
1.3346666666666667,699,1116
1.35135,699,1116
1.3680333333333334,716,1127
1.3847166666666668,733,1137
1.4014000000000002,755,1143
1.4180833333333334,755,1143
1.4347666666666667,775,1151
1.4514500000000001,775,1151
1.4681333333333335,800,1160
1.484816666666667,822,1166
1.5015,821,1170
1.5181833333333334,847,1176
1.5348666666666668,873,1180
1.5515500000000002,900,1183
1.5682333333333334,900,1183
1.5849166666666668,928,1184
1.6016000000000001,955,1184
1.6182833333333335,955,1184
1.634966666666667,982,1184
1.65165,1007,1180
1.6683333333333334,1007,1180
1.6850166666666668,1033,1175
1.7017000000000002,1033,1175
1.7183833333333334,1062,1169
1.7350666666666668,1084,1164
1.7517500000000001,1084,1164
1.7684333333333335,1106,1156
1.785116666666667,1127,1146
1.8018,1149,1140
1.8184833333333335,1149,1140
1.8351666666666668,1168,1128
1.8518500000000002,1185,1119
1.8685333333333336,1185,1119
1.8852166666666668,1201,1111
1.9019000000000001,1215,1103
1.9185833333333335,1215,1100
1.935266666666667,1228,1095
1.95195,1228,1095
1.9686333333333335,1247,1080
1.9853166666666668,1246,1076
2.0020000000000002,1253,1070
2.0186833333333336,1253,1070
2.035366666666667,1257,1065
2.0520500000000004,1266,1062
2.0687333333333333,1265,1062
2.0854166666666667,1265,1058
2.1021,1265,1058
2.1187833333333335,1268,1057
2.135466666666667,1268,1056
2.1521500000000002,1268,1056
2.1688333333333336,1262,1062
2.185516666666667,1262,1062
2.2022000000000004,1257,1065
2.2188833333333333,1257,1065
2.2355666666666667,1253,1071
2.25225,1243,1075
2.2689333333333335,1243,1075
2.285616666666667,1234,1082
2.3023000000000002,1224,1094
2.3189833333333336,1213,1098
2.335666666666667,1213,1098
2.3523500000000004,1199,1111
2.3690333333333333,1199,1111
2.3857166666666667,1183,1121
2.4024,1167,1129
2.4190833333333335,1167,1129
2.435766666666667,1145,1140
2.4524500000000002,1127,1148
2.4691333333333336,1127,1148
2.485816666666667,1105,1156
2.5025000000000004,1081,1164
2.5191833333333333,1056,1172
2.5358666666666667,1056,1172
2.55255,1032,1178
2.5692333333333335,1032,1178
2.585916666666667,1005,1181
2.6026000000000002,977,1184
2.6192833333333336,977,1184
2.635966666666667,952,1185
2.6526500000000004,923,1184
2.6693333333333333,923,1184
2.6860166666666667,897,1184
2.7027,871,1180
2.7193833333333335,871,1180
2.736066666666667,845,1175
2.7527500000000003,823,1168
2.7694333333333336,823,1168
2.786116666666667,793,1160
2.8028000000000004,774,1152
2.819483333333334,774,1152
2.8361666666666667,752,1145
2.85285,752,1145
2.8695333333333335,731,1135
2.886216666666667,712,1125
2.9029000000000003,697,1115
2.9195833333333336,697,1115
2.936266666666667,681,1104
2.9529500000000004,667,1097
2.969633333333334,667,1097
2.9863166666666667,659,1087
3.003,649,1081
3.0196833333333335,649,1081
3.036366666666667,640,1075
3.0530500000000003,634,1068
3.0697333333333336,631,1064
3.086416666666667,631,1064
3.1031000000000004,631,1064
3.119783333333334,624,1061
3.1364666666666667,621,1058
3.15315,621,1060
3.1698333333333335,621,1060
3.186516666666667,621,1058
3.2032000000000003,621,1058
3.2198833333333337,623,1061
3.236566666666667,628,1063
3.2532500000000004,634,1066
3.269933333333334,634,1066
3.2866166666666667,640,1072
3.3033,640,1072
3.3199833333333335,648,1080
3.336666666666667,656,1088
3.3533500000000003,668,1096
