t,X,Y
0.016694444444444446,1271,1064
0.03338888888888889,1254,1079
0.05008333333333334,1159,1143
0.06677777777777778,1126,1157
0.08347222222222223,1108,1164
0.10016666666666668,1079,1175
0.11686111111111112,1047,1181
0.13355555555555557,1036,1182
0.15025000000000002,937,1193
0.16694444444444445,889,1188
0.1836388888888889,873,1189
0.20033333333333336,832,1182
0.2170277777777778,806,1171
0.23372222222222225,795,1170
0.2504166666666667,774,1160
0.26711111111111113,748,1149
0.2838055555555556,712,1129
0.30050000000000004,704,1128
0.31719444444444445,684,1113
0.3338888888888889,665,1099
0.35058333333333336,658,1095
0.3672777777777778,640,1081
0.38397222222222227,628,1068
0.4006666666666667,606,1047
0.4173611111111111,594,1034
0.4340555555555556,581,1024
0.45075000000000004,574,1016
0.4674444444444445,568,1001
0.48413888888888895,556,996
0.5008333333333334,552,984
0.5175277777777778,547,976
0.5342222222222223,539,964
0.5509166666666667,537,961
0.5676111111111112,534,952
0.5843055555555556,529,948
0.6010000000000001,528,946
0.6176944444444445,526,938
0.6343888888888889,527,936
0.6510833333333333,525,937
0.6677777777777778,525,937
0.6844722222222223,525,936
0.7011666666666667,527,937
0.7178611111111112,528,943
0.7345555555555556,533,947
0.7512500000000001,534,952
0.7679444444444445,536,955
0.784638888888889,542,964
0.8013333333333335,545,971
0.8180277777777778,550,981
0.8347222222222223,555,985
0.8514166666666667,567,1001
0.8681111111111112,567,1010
0.8848055555555556,581,1018
0.9015000000000001,589,1032
0.9181944444444445,604,1046
0.934888888888889,610,1055
0.9515833333333334,624,1064
0.9682777777777779,635,1078
0.9849722222222222,649,1089
1.0016666666666667,665,1101
1.0183611111111113,680,1110
1.0350555555555556,705,1128
1.0517500000000002,714,1132
1.0684444444444445,733,1144
1.0851388888888889,763,1157
1.1018333333333334,785,1164
1.1185277777777778,804,1171
1.1352222222222224,817,1175
1.1519166666666667,836,1182
1.1686111111111113,850,1182
1.1853055555555556,884,1188
1.2020000000000002,905,1192
1.2186944444444445,927,1193
1.235388888888889,937,1193
1.2520833333333334,960,1192
1.2687777777777778,994,1191
1.2854722222222223,1016,1188
1.3021666666666667,1036,1182
1.3188611111111113,1057,1180
1.3355555555555556,1077,1176
1.3522500000000002,1095,1167
1.3689444444444445,1114,1162
1.385638888888889,1134,1157
1.4023333333333334,1140,1152
1.419027777777778,1156,1143
1.4357222222222223,1180,1134
1.4524166666666667,1190,1124
1.4691111111111113,1205,1116
1.4858055555555556,1223,1104
1.5025000000000002,1227,1100
1.5191944444444445,1241,1090
1.535888888888889,1249,1084
1.5525833333333334,1259,1076
1.569277777777778,1264,1069
1.5859722222222223,1274,1065
1.602666666666667,1272,1060
1.6193611111111113,1280,1057
1.6360555555555556,1286,1048
1.6527500000000002,1285,1048
1.6694444444444445,1292,1044
1.686138888888889,1293,1043
1.7028333333333334,1296,1041
1.719527777777778,1295,1041
1.7362222222222223,1294,1042
1.752916666666667,1295,1040
1.7696111111111112,1296,1041
1.7863055555555556,1292,1045
1.8030000000000002,1288,1047
1.8196944444444445,1284,1052
1.836388888888889,1280,1056
1.8530833333333334,1280,1056
1.869777777777778,1271,1064
1.8864722222222223,1269,1070
1.903166666666667,1264,1071
1.9198611111111112,1253,1080
1.9365555555555558,1241,1091
1.9532500000000002,1231,1096
1.9699444444444445,1223,1105
1.986638888888889,1218,1109
2.0033333333333334,1206,1116
2.020027777777778,1197,1121
2.0367222222222225,1183,1129
2.0534166666666667,1174,1134
2.0701111111111112,1164,1139
2.086805555555556,1145,1152
2.1035000000000004,1129,1158
2.1201944444444445,1113,1162
2.136888888888889,1107,1167
2.1535833333333336,1090,1171
2.1702777777777778,1065,1176
2.1869722222222223,1057,1180
2.203666666666667,1032,1184
2.2203611111111115,1015,1188
2.2370555555555556,999,1190
2.25375,983,1192
