t,X,Y,x,y
0.0168042655658754,1111,1164,164,-444
0.0336085311317509,1147,1149,200,-429
0.0504127966976264,1160,1145,213,-425
0.0672170622635019,1169,1138,222,-418
0.0840213278293773,1178,1133,231,-413
0.1008255933952528,1188,1129,241,-409
0.1176298589611283,1196,1125,249,-405
0.1344341245270038,1207,1119,260,-399
0.1512383900928792,1235,1096,288,-376
0.1680426556587547,1239,1090,292,-370
0.1848469212246302,1240,1090,293,-370
0.2016511867905057,1239,1091,292,-371
0.2184554523563811,1241,1092,294,-372
0.2352597179222566,1240,1095,293,-375
0.2520639834881321,1237,1096,290,-376
0.2688682490540076,1236,1097,289,-377
0.2856725146198831,1229,1102,282,-382
0.3024767801857585,1223,1104,276,-384
0.319281045751634,1221,1105,274,-385
0.3360853113175094,1216,1111,269,-391
0.3528895768833849,1211,1111,264,-391
0.3696938424492604,1201,1120,254,-400
0.3864981080151359,1195,1120,248,-400
0.4033023735810114,1188,1128,241,-408
0.4201066391468868,1178,1132,231,-412
0.4369109047127623,1169,1137,222,-417
0.4537151702786378,1167,1144,220,-424
0.4705194358445133,1152,1144,205,-424
0.4873237014103887,1143,1153,196,-433
0.5041279669762642,1136,1158,189,-438
0.5209322325421397,1116,1161,169,-441
0.5377364981080152,1105,1167,158,-447
0.5545407636738906,1096,1169,149,-449
0.5713450292397662,1080,1174,133,-454
0.5881492948056416,1066,1175,119,-455
0.604953560371517,1052,1183,105,-463
0.6217578259373925,1038,1187,91,-467
0.638562091503268,1024,1189,77,-469
0.6553663570691435,1009,1190,62,-470
0.6721706226350189,1003,1192,56,-472
0.6889748882008945,981,1192,34,-472
0.7057791537667699,967,1194,20,-474
0.7225834193326454,952,1193,5,-473
0.7393876848985208,938,1192,-9,-472
0.7561919504643964,924,1193,-23,-473
0.7729962160302718,910,1192,-37,-472
0.7898004815961472,895,1191,-52,-471
0.8066047471620228,889,1191,-58,-471
0.8234090127278982,872,1190,-75,-470
0.8402132782937737,856,1186,-91,-466
0.8570175438596491,846,1184,-101,-464
0.8738218094255247,831,1179,-116,-459
0.8906260749914001,821,1175,-126,-455
0.9074303405572756,808,1174,-139,-454
0.924234606123151,807,1171,-140,-451
0.9410388716890266,790,1168,-157,-448
0.957843137254902,781,1164,-166,-444
0.9746474028207774,774,1160,-173,-440
0.991451668386653,763,1158,-184,-438
1.0082559339525283,758,1153,-189,-433
1.025060199518404,750,1151,-197,-431
1.0418644650842794,744,1148,-203,-428
1.0586687306501548,738,1145,-209,-425
1.0754729962160303,731,1143,-216,-423
1.092277261781906,728,1140,-219,-420
1.1090815273477812,727,1141,-220,-421
1.1258857929136568,724,1138,-223,-418
1.1426900584795323,717,1135,-230,-415
1.1594943240454076,715,1132,-232,-412
1.1762985896112832,715,1130,-232,-410
1.1931028551771583,712,1132,-235,-412
1.209907120743034,712,1130,-235,-410
1.2267113863089096,711,1130,-236,-410
1.243515651874785,713,1130,-234,-410
1.2603199174406603,713,1129,-234,-409
1.277124183006536,713,1129,-234,-409
1.2939284485724114,717,1133,-230,-413
1.310732714138287,720,1136,-227,-416
1.3275369797041623,726,1136,-221,-416
1.3443412452700378,728,1139,-219,-419
1.3611455108359134,733,1144,-214,-424
1.377949776401789,737,1146,-210,-426
1.3947540419676645,742,1150,-205,-430
1.4115583075335398,746,1151,-201,-431
1.4283625730994152,754,1151,-193,-431
1.4451668386652907,760,1153,-187,-433
1.4619711042311665,767,1159,-180,-439
1.4787753697970416,770,1158,-177,-438
1.4955796353629172,780,1164,-167,-444
1.5123839009287927,792,1169,-155,-449
1.529188166494668,801,1170,-146,-450
1.5459924320605436,807,1175,-140,-455
1.5627966976264192,820,1177,-127,-457
1.5796009631922945,827,1179,-120,-459
1.59640522875817,840,1183,-107,-463
1.6132094943240456,847,1185,-100,-465
1.630013759889921,856,1184,-91,-464
1.6468180254557965,869,1188,-78,-468
1.6636222910216718,881,1188,-66,-468
1.6804265565875474,893,1188,-54,-468
1.697230822153423,895,1191,-52,-471
1.7140350877192982,914,1192,-33,-472
1.7308393532851738,926,1192,-21,-472
1.7476436188510494,939,1193,-8,-473
1.764447884416925,944,1193,-3,-473
1.7812521499828002,960,1192,13,-472
1.7980564155486758,969,1192,22,-472
1.8148606811145511,981,1192,34,-472
1.831664946680427,984,1192,37,-472
1.848469212246302,1001,1188,54,-468
1.8652734778121776,1012,1188,65,-468
1.8820777433780531,1024,1188,77,-468
1.8988820089439284,1031,1184,84,-464
1.915686274509804,1038,1184,91,-464
1.9324905400756796,1042,1183,95,-463
1.9492948056415549,1058,1181,111,-461
1.9660990712074304,1066,1178,119,-458
1.982903336773306,1072,1178,125,-458
1.999707602339181,1080,1175,133,-455
2.0165118679050567,1085,1172,138,-452
2.033316133470932,1093,1171,146,-451
2.050120399036808,1094,1168,147,-448
2.0669246646026833,1103,1166,156,-446
2.083728930168559,1110,1164,163,-444
2.1005331957344344,1112,1161,165,-441
2.1173374613003095,1116,1161,169,-441
2.134141726866185,1118,1161,171,-441
2.1509459924320606,1121,1158,174,-438
2.167750257997936,1125,1158,178,-438
2.1845545235638117,1127,1159,180,-439
2.201358789129687,1130,1160,183,-440
2.2181630546955624,1127,1159,180,-439
2.234967320261438,1129,1158,182,-438
2.2517715858273135,1130,1158,183,-438
2.268575851393189,1128,1158,181,-438
2.2853801169590646,1128,1158,181,-438
2.3021843825249397,1128,1160,181,-440
2.3189886480908153,1126,1159,179,-439
2.335792913656691,1128,1157,181,-437
2.3525971792225664,1123,1159,176,-439
2.369401444788442,1119,1161,172,-441
2.386205710354317,1116,1161,169,-441
2.4030099759201926,1113,1162,166,-442
2.419814241486068,1104,1164,157,-444
2.4366185070519437,1103,1164,156,-444
2.4534227726178193,1098,1168,151,-448
2.470227038183695,1095,1169,148,-449
2.48703130374957,1089,1172,142,-452
2.5038355693154455,1080,1173,133,-453
2.520639834881321,1077,1176,130,-456
2.5374441004471966,1067,1176,120,-456
2.554248366013072,1063,1178,116,-458
2.5710526315789477,1057,1180,110,-460
2.587856897144823,1046,1184,99,-464
2.6046611627106984,1040,1184,93,-464
2.621465428276574,1032,1186,85,-466
2.6382696938424495,1023,1187,76,-467
2.655073959408325,1018,1188,71,-468
2.6718782249742,1006,1188,59,-468
2.6886824905400757,996,1188,49,-468
