t,X,Y
0.008336497890295358,1652,1080
0.016672995780590717,2516,2117
0.025009493670886077,554,843
0.03334599156118143,613,940
0.04168248945147679,621,957
0.05001898734177215,636,976
0.05835548523206751,652,1001
0.06669198312236287,676,1029
0.07502848101265823,703,1060
0.08336497890295358,737,1094
0.09170147679324894,766,1125
0.1000379746835443,796,1163
0.10837447257383966,827,1236
0.11671097046413502,992,1241
0.12504746835443037,1025,1276
0.13338396624472573,1061,1310
0.1417204641350211,1114,1341
0.15005696202531646,1192,1372
0.1583934599156118,1275,1403
0.16672995780590716,1361,1419
0.17506645569620252,1449,1431
0.18340295358649789,1539,1437
0.19173945147679325,1630,1435
0.2000759493670886,1719,1429
0.20841244725738395,1809,1417
0.2167489451476793,1893,1397
0.22508544303797468,1967,1375
0.23342194092827004,2055,1347
0.2417584388185654,2132,1314
0.25009493670886074,2207,1277
0.25843143459915613,2264,1241
0.26676793248945146,2321,1200
0.2751044303797468,2373,1164
0.2834409282700422,2419,1122
0.2917774261603375,2459,1081
0.3001139240506329,2494,1043
0.30845042194092825,2524,1007
0.3167869198312236,2551,974
0.325123417721519,2573,945
0.3334599156118143,2592,921
0.3417964135021097,2605,900
0.35013291139240504,2614,885
0.3584694092827004,2619,873
0.36680590717299577,2621,868
0.3751424050632911,2621,869
0.3834789029535865,2619,876
0.39181540084388183,2612,888
0.4001518987341772,2601,905
0.40848839662447256,2586,926
0.4168248945147679,2565,965
0.4251613924050633,2543,981
0.4334978902953586,2517,1017
0.441834388185654,2486,1055
0.45017088607594935,2447,1094
0.4585073839662447,2404,1135
0.4668438818565401,2357,1177
0.4751803797468354,2303,1219
0.4835168776371308,2247,1259
0.49185337552742614,2193,1280
0.5001898734177215,2104,1331
0.5085263713080168,2028,1359
0.5168628691983123,1943,1384
0.5251993670886076,1861,1405
0.5335358649789029,1773,1422
0.5418723628691983,1684,1432
0.5502088607594936,1593,1436
0.558545358649789,1502,1433
0.5668818565400844,1414,1424
0.5752183544303797,1327,1409
0.583554852320675,1244,1389
0.5918913502109704,1164,1365
0.6002278481012658,1087,1334
0.6085643459915612,1049,1303
0.6169008438818565,1016,1267
0.6252373417721518,828,1222
0.6335738396624472,802,1189
0.6419103375527426,778,1150
0.650246835443038,748,1111
0.6585833333333333,711,1074
0.6669198312236286,679,1040
0.675256329113924,652,1008
0.6835928270042194,631,979
0.6919293248945148,614,969
0.7002658227848101,600,934
0.7086023206751054,577,855
0.7169388185654008,571,843
0.7252753164556962,551,838
0.7336118143459915,560,854
0.7419483122362869,556,839
0.7502848101265822,579,851
0.7586213080168775,610,943
0.766957805907173,620,970
0.7752943037974683,634,989
0.7836308016877637,651,1012
0.791967299578059,676,1034
0.8003037974683544,707,1067
0.8086402953586498,744,1105
0.8169767932489451,776,1143
0.8253132911392405,799,1183
0.8336497890295358,824,1229
0.8419862869198312,1012,1260
0.8503227848101266,1046,1297
0.8586592827004219,1082,1330
0.8669957805907172,1157,1364
0.8753322784810126,1237,1389
0.883668776371308,1321,1410
0.8920052742616034,1407,1425
0.9003417721518987,1496,1434
0.908678270042194,1585,1437
0.9170147679324894,1676,1433
0.9253512658227848,1764,1423
0.9336877637130802,1852,1408
0.9420242616033755,1935,1387
0.9503607594936708,1996,1362
0.9586972573839662,2091,1333
0.9670337552742616,2162,1294
0.9753702531645569,2240,1264
0.9837067510548523,2289,1227
0.9920432489451476,2343,1188
1.000379746835443,2391,1148
1.0087162447257383,2433,1107
1.0170527426160336,2472,1068
1.025389240506329,2506,1032
1.0337257383966245,2534,998
1.0420622362869199,2558,968
1.0503987341772152,2578,941
1.0587352320675105,2592,918
1.0670717299578059,2603,900
1.0754082278481012,2611,888
1.0837447257383965,2615,881
1.0920812236286919,2616,880
1.1004177215189872,2614,883
1.1087542194092828,2608,892
1.117090717299578,2598,907
